GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
236,337.1,12406.59,16441.85,-13921.49,8654.06,6460.02,-12714.75,-115353.89,430.45,17663.39,-114923.44,-97260.05
237,358.09,12400.39,16536.2,-13961.94,9380.33,6420.88,-12802.78,-115901.96,431.9,18331.17,-115470.05,-97138.89
238,322.4,12441.59,16514.81,-13971.59,9024.0,6443.52,-12785.88,-115619.06,429.28,17988.85,-115189.79,-97200.93
239,316.52,12212.15,16450.53,-13897.88,9581.65,6457.82,-12855.44,-115971.81,429.96,18265.35,-115541.86,-97276.51
240,337.76,12341.11,16504.68,-13845.18,9439.64,6433.35,-12712.95,-116023.34,430.34,18498.41,-115593.0,-97094.58
241,328.94,12436.27,16385.96,-13618.67,9699.94,6441.33,-12797.76,-116248.8,431.84,18876.0,-115816.95,-96940.96
242,352.18,12427.78,16438.58,-13830.09,9342.3,6443.2,-12686.83,-115996.81,433.43,18487.13,-115563.38,-97076.25
243,354.0,12491.6,16474.46,-13916.47,9897.29,6442.42,-12950.44,-116215.92,428.71,18792.87,-115787.22,-96994.35
244,363.52,12428.57,16516.63,-13913.6,9499.31,6446.89,-12823.5,-116056.71,432.75,18517.82,-115623.96,-97106.14
245,342.84,12465.61,16502.7,-13965.96,9841.67,6430.98,-12901.86,-116196.16,429.51,18715.99,-115766.65,-97050.66
246,408.02,12482.52,16537.24,-13876.14,9609.29,6435.07,-12868.74,-116082.24,433.07,18727.25,-115649.18,-96921.92
247,374.85,12358.42,16457.77,-13918.57,9646.48,6464.17,-12887.82,-116088.91,432.57,18495.3,-115656.34,-97161.04
248,365.39,12320.54,16436.46,-13880.51,9426.88,6467.18,-12799.95,-115950.28,430.31,18335.99,-115519.96,-97183.97
249,301.81,12223.81,16444.55,-13994.65,9240.58,6430.58,-12902.9,-115578.15,431.13,17743.78,-115147.01,-97403.23
250,352.34,12394.75,16471.95,-13968.21,9127.42,6437.74,-12829.77,-115535.9,431.16,17986.23,-115104.74,-97118.51
251,325.43,12290.42,16600.57,-13907.8,9204.41,6482.13,-12946.6,-115602.0,432.44,18048.54,-115169.56,-97121.02
252,370.61,12333.78,16569.14,-13968.61,9232.78,6431.98,-12884.24,-115623.18,431.45,18085.44,-115191.73,-97106.29
253,328.21,12410.93,16455.6,-13969.25,9450.05,6435.25,-12949.79,-115815.5,431.93,18161.01,-115383.57,-97222.57
254,346.28,12191.98,16572.0,-13993.97,9783.32,6462.33,-12957.24,-116061.32,431.67,18404.7,-115629.65,-97224.95
255,319.43,12353.32,16523.49,-13939.56,8899.26,6396.11,-13033.53,-115217.06,431.41,17518.51,-114785.65,-97267.14
256,343.0,12513.37,16532.99,-13894.45,8750.48,6405.87,-12951.57,-115190.03,430.48,17699.7,-114759.56,-97059.85
257,319.99,12261.68,16495.07,-13956.69,8939.14,6466.14,-12892.44,-115330.25,431.72,17632.87,-114898.53,-97265.66
258,380.2,12297.64,16565.85,-13942.97,8824.87,6458.29,-12911.36,-115210.44,431.37,17672.52,-114779.07,-97106.55
259,311.07,12342.33,16490.01,-13878.64,9323.53,6443.46,-12915.29,-115745.03,432.4,18116.47,-115312.64,-97196.17
260,365.04,12351.74,16449.57,-13961.68,9222.5,6445.54,-12942.55,-115610.85,432.04,17930.17,-115178.81,-97248.64
261,315.97,12265.65,16520.61,-13933.88,8527.81,6447.62,-12855.16,-114977.3,432.41,17288.62,-114544.89,-97256.27
262,353.59,12282.34,16526.6,-13915.9,8713.7,6448.33,-12894.89,-115145.56,430.77,17513.77,-114714.79,-97201.01
263,314.74,12360.61,16449.4,-13928.9,8745.41,6444.28,-12858.87,-115207.94,432.13,17526.67,-114775.81,-97249.13
264,339.56,12266.35,16492.74,-14004.8,8434.13,6472.44,-12774.12,-114911.8,429.92,17226.3,-114481.88,-97255.58
265,324.76,12457.49,16550.49,-13896.19,8335.89,6443.36,-12973.66,-114728.55,430.91,17242.14,-114297.64,-97055.51
266,360.78,12304.1,16538.82,-13862.94,8231.28,6443.44,-12862.09,-114865.85,429.77,17153.38,-114436.08,-97282.7
267,318.01,12325.3,16539.87,-13962.84,7980.28,6459.3,-12689.94,-114581.23,429.72,16969.97,-114151.51,-97181.54
268,364.8,12321.87,16488.5,-13879.37,8603.24,6425.14,-12766.68,-115108.17,432.8,17557.49,-114675.37,-97117.88
269,341.92,12250.76,16487.44,-13991.93,8104.21,6450.58,-12740.43,-114656.98,431.06,16902.55,-114225.93,-97323.38
270,325.24,12246.21,16454.6,-13955.58,8083.34,6449.09,-12753.56,-114566.8,431.2,16849.35,-114135.6,-97286.25
271,342.77,12186.52,16476.52,-13826.66,8120.1,6501.62,-12861.9,-114590.8,435.34,16938.97,-114155.46,-97216.48
272,337.83,12473.58,16544.12,-13931.51,8291.63,6445.39,-12986.45,-114680.5,432.24,17174.59,-114248.26,-97073.66
273,374.9,12346.64,16477.68,-13928.29,8249.6,6423.03,-12824.59,-114754.09,431.18,17118.95,-114322.91,-97203.96
274,374.97,12307.71,16563.53,-13962.09,8237.84,6472.77,-12943.79,-114547.23,434.08,17050.95,-114113.15,-97062.2
275,357.27,12313.49,16536.81,-13935.99,8122.24,6485.48,-12798.74,-114603.92,432.52,17080.57,-114171.4,-97090.84
276,339.37,12428.58,16467.88,-13990.87,8400.63,6465.2,-12908.25,-114686.84,432.01,17202.53,-114254.83,-97052.3
277,405.32,12349.64,16507.72,-13882.99,8291.87,6409.18,-12808.91,-114738.69,430.91,17271.83,-114307.77,-97035.94
278,332.78,12413.1,16575.25,-13946.89,7803.88,6443.85,-12929.59,-114180.41,432.65,16692.38,-113747.76,-97055.38
279,367.83,12489.48,16563.46,-13905.99,8220.11,6458.66,-12983.29,-114594.47,435.24,17210.25,-114159.23,-96948.98
280,336.16,12440.35,16461.39,-13850.81,8210.92,6456.51,-12935.76,-114545.11,434.84,17118.77,-114110.27,-96991.5
281,378.9,12393.56,16523.13,-13890.96,8550.49,6433.47,-12942.69,-114958.19,434.86,17445.9,-114523.34,-97077.44
282,363.73,12182.76,16442.5,-13835.49,7805.16,6433.1,-12903.95,-114221.77,432.24,16487.81,-113789.53,-97301.72
283,340.02,12316.46,16437.59,-13888.71,7799.03,6437.12,-12914.21,-114230.89,433.8,16527.29,-113797.09,-97269.79
284,323.9,12286.37,16578.89,-13875.63,7873.14,6478.58,-12870.59,-114333.03,434.38,16794.65,-113898.65,-97104.0
285,366.96,12332.04,16503.76,-13926.02,8018.67,6460.12,-12844.15,-114559.88,432.87,16911.37,-114127.01,-97215.64
286,332.12,12420.65,16462.94,-13832.8,7966.56,6462.84,-12810.44,-114406.79,434.47,17001.87,-113972.32,-96970.45
287,338.03,12313.32,16547.07,-13943.16,8013.46,6486.13,-12767.96,-114560.29,429.43,16986.89,-114130.87,-97143.98
288,346.89,12387.16,16531.71,-13980.52,8120.42,6462.81,-12954.35,-114451.27,428.84,16914.13,-114022.43,-97108.3
289,322.16,12362.35,16535.6,-13920.13,8270.03,6457.89,-12895.67,-114719.17,432.08,17132.23,-114287.1,-97154.87
290,317.61,12237.19,16356.62,-13927.87,8289.2,6440.35,-12884.38,-114685.58,430.71,16828.71,-114254.87,-97426.16
291,316.79,12322.35,16453.61,-14015.29,8420.78,6415.46,-12916.98,-114668.96,428.31,16996.73,-114240.65,-97243.92
292,322.36,12344.81,16535.23,-13917.0,8697.89,6471.67,-12901.68,-115104.53,431.9,17553.29,-114672.63,-97119.34
293,347.95,12429.46,16423.74,-13922.76,8522.95,6439.14,-12839.88,-115053.08,431.5,17400.6,-114621.58,-97220.98
294,375.0,12331.17,16503.18,-14003.36,9206.09,6419.56,-12894.07,-115608.41,431.31,17937.59,-115177.1,-97239.51
295,316.69,12217.94,16564.53,-13918.62,8655.46,6492.49,-12758.5,-115199.41,428.9,17570.0,-114770.52,-97200.52
296,342.33,12398.71,16523.47,-13909.21,8483.83,6476.06,-12818.7,-115044.88,429.01,17496.5,-114615.87,-97119.37
297,336.47,12282.51,16400.5,-13992.76,8262.11,6448.35,-12937.32,-114635.32,428.73,16799.86,-114206.59,-97406.73
298,359.33,12313.73,16507.29,-14015.87,8053.03,6436.85,-12785.05,-114579.53,428.31,16869.32,-114151.22,-97281.9
299,305.06,12368.17,16499.25,-13902.25,8047.56,6447.12,-12930.52,-114501.39,428.57,16834.38,-114072.82,-97238.44
300,329.25,12392.96,16552.17,-13940.25,8083.0,6481.01,-12933.18,-114472.33,428.32,16964.95,-114044.01,-97079.06
301,358.54,12392.92,16510.33,-13969.8,7838.29,6496.94,-12891.89,-114285.03,428.96,16735.34,-113856.07,-97120.73
302,335.62,12352.85,16473.61,-13909.87,7368.78,6429.72,-12923.72,-113866.88,428.35,16126.99,-113438.52,-97311.53
303,345.73,12302.83,16521.94,-13966.38,7795.87,6496.25,-12822.69,-114246.93,426.22,16673.55,-113820.72,-97147.17
304,347.84,12276.95,16519.68,-13948.67,7701.51,6484.23,-12809.44,-114189.16,428.3,16572.11,-113760.86,-97188.75
305,353.64,12467.11,16413.4,-13987.68,8240.59,6439.92,-12839.98,-114581.43,429.18,17086.99,-114152.26,-97065.26
306,346.85,12337.3,16457.55,-13980.78,7770.3,6439.32,-12770.18,-114413.23,429.53,16600.36,-113983.71,-97383.34
307,392.15,12252.45,16531.17,-13943.2,7263.95,6454.22,-12690.15,-113898.05,427.53,16260.59,-113470.52,-97209.93
308,354.48,12307.54,16538.03,-13993.38,7908.46,6491.28,-12800.75,-114383.4,429.88,16805.66,-113953.52,-97147.86
309,395.15,12187.15,16492.37,-13932.24,7538.78,6456.26,-12927.1,-113986.38,431.23,16210.37,-113555.15,-97344.78
310,362.12,12369.52,16515.31,-13942.69,7503.94,6451.97,-12831.8,-113987.94,429.55,16428.37,-113558.38,-97130.01
311,339.9,12279.0,16591.63,-13930.4,7368.99,6421.96,-12722.42,-114019.54,427.72,16348.66,-113591.82,-97243.16
312,360.93,12311.01,16568.72,-13980.47,7465.35,6447.95,-12879.25,-113907.23,427.77,16294.25,-113479.46,-97185.22
313,321.0,12303.12,16580.17,-13995.17,7622.64,6450.27,-12833.05,-114078.62,427.5,16448.98,-113651.12,-97202.14
314,330.58,12271.33,16520.99,-13962.91,7424.44,6429.73,-12726.2,-114055.59,428.61,16287.96,-113626.98,-97339.02
315,345.65,12430.86,16511.51,-13980.26,7848.96,6432.17,-12742.51,-114474.38,429.15,16846.39,-114045.24,-97198.85
316,354.97,12334.36,16456.64,-13869.67,7661.27,6411.2,-12918.49,-114156.3,430.38,16430.29,-113725.92,-97295.63
317,349.19,12441.1,16497.38,-13846.86,7563.92,6486.32,-12717.08,-114123.16,426.77,16773.96,-113696.39,-96922.43
318,328.13,12129.56,16495.42,-13715.78,7097.08,6422.38,-12688.36,-113741.22,424.41,16068.43,-113316.81,-97248.38
319,344.57,12340.9,16530.23,-13763.92,7484.28,6450.8,-12781.16,-114046.91,427.23,16605.7,-113619.67,-97013.98
320,361.31,12322.08,16361.4,-13902.72,7727.47,6444.44,-12716.12,-114367.43,431.49,16597.86,-113935.94,-97338.08
321,326.04,12306.97,16454.9,-13918.32,8488.6,6432.91,-12781.44,-115057.95,428.49,17309.65,-114629.46,-97319.8
322,351.84,12492.88,16497.5,-13948.55,8642.41,6433.23,-12924.46,-115122.46,428.06,17544.86,-114694.4,-97149.54
323,357.39,12279.46,16547.44,-13842.14,7967.45,6457.56,-12821.09,-114617.02,430.52,16946.07,-114186.5,-97240.44
324,299.57,12193.26,16496.82,-13992.36,7748.37,6456.26,-12715.93,-114306.82,426.47,16485.99,-113880.35,-97394.36
325,317.23,12361.16,16534.33,-13981.9,8038.38,6440.97,-12660.78,-114644.37,426.64,17049.4,-114217.73,-97168.33
326,340.21,12392.45,16446.26,-13983.31,8159.72,6422.46,-12737.1,-114758.21,429.1,17040.7,-114329.11,-97288.41
327,321.19,12311.21,16474.57,-13978.3,8159.32,6464.67,-12872.77,-114600.41,426.84,16879.89,-114173.57,-97293.68
328,394.27,12456.96,16532.27,-14006.75,7825.59,6430.99,-12897.85,-114280.15,427.15,16735.48,-113853.01,-97117.52
329,302.32,12206.04,16469.76,-13875.22,7879.51,6474.39,-12800.46,-114479.68,428.34,16656.35,-114051.34,-97394.99
330,329.19,12341.99,16422.26,-13966.36,7479.53,6427.77,-12745.95,-114028.72,426.23,16288.42,-113602.48,-97314.06
331,370.73,12411.27,16488.3,-13884.17,7521.65,6438.34,-12728.88,-114134.86,429.7,16617.24,-113705.17,-97087.92
332,336.02,12441.25,16509.15,-13933.93,7392.2,6436.79,-12846.41,-113928.03,425.51,16335.06,-113502.52,-97167.46
333,336.96,12330.41,16594.34,-13934.95,7566.47,6452.78,-12786.47,-114145.78,425.32,16559.55,-113720.45,-97160.9
334,354.79,12238.33,16568.23,-13995.72,7296.91,6466.93,-12723.69,-113901.07,427.25,16205.79,-113473.81,-97268.03
335,301.27,12284.94,16519.97,-13921.8,7196.22,6440.17,-12870.68,-113707.87,425.55,15950.09,-113282.32,-97332.23
336,351.0,12234.09,16503.28,-13898.23,7334.8,6437.68,-12896.36,-113840.48,426.8,16066.25,-113413.68,-97347.43
337,371.81,12390.09,16507.35,-14023.4,7317.69,6461.52,-12842.55,-113746.9,423.68,16182.5,-113323.21,-97140.71
338,366.05,12428.1,16452.77,-13970.08,7196.07,6505.85,-12778.56,-113647.83,427.33,16200.2,-113220.5,-97020.3
339,337.01,12277.31,16575.58,-13952.74,7443.2,6425.94,-12829.59,-113882.18,425.81,16276.7,-113456.37,-97179.66
340,369.09,12358.53,16514.06,-13972.34,7679.46,6439.69,-12959.37,-114093.99,426.49,16429.12,-113667.5,-97238.38
341,374.65,12367.16,16528.34,-13843.27,7726.66,6513.59,-12714.99,-114435.8,429.39,16952.14,-114006.41,-97054.28
342,360.06,12435.12,16538.84,-14048.15,7215.99,6394.87,-12755.05,-113759.62,426.66,16141.68,-113332.96,-97191.28
343,330.84,12332.32,16533.36,-14020.17,7032.4,6461.44,-12787.7,-113600.09,425.23,15882.5,-113174.85,-97292.35
344,318.27,12405.22,16467.66,-13990.05,6742.11,6461.32,-12956.1,-113251.56,424.18,15448.43,-112827.38,-97378.95
345,336.09,12250.01,16483.46,-13944.23,6999.58,6440.97,-12900.2,-113515.05,424.28,15665.69,-113090.77,-97425.08
346,346.33,12431.54,16562.37,-13950.63,7274.38,6426.66,-12895.57,-113842.12,427.63,16195.08,-113414.49,-97219.41
347,343.73,12271.24,16531.02,-13932.43,7439.68,6407.85,-12930.71,-113973.14,429.26,16130.39,-113543.88,-97413.49
348,335.56,12216.29,16570.11,-13940.73,7600.46,6428.59,-12872.27,-114129.49,430.31,16338.01,-113699.18,-97361.17
349,302.72,12278.01,16551.54,-13872.62,7428.41,6459.07,-12899.41,-113914.56,427.46,16247.73,-113487.11,-97239.37
350,355.99,12220.1,16521.04,-13976.38,7495.22,6454.89,-12808.94,-114127.36,427.27,16261.91,-113700.09,-97438.18
351,332.29,12447.85,16441.47,-14003.27,7377.49,6425.27,-12869.78,-113872.3,427.82,16151.31,-113444.47,-97293.16
352,329.28,12310.32,16546.97,-13960.55,7640.17,6459.83,-12817.04,-114162.19,428.15,16508.99,-113734.04,-97225.05
353,327.61,12428.97,16559.49,-13722.58,7372.99,6441.53,-12717.46,-113912.85,424.8,16690.55,-113488.05,-96797.5
354,338.61,12256.06,16520.89,-13778.55,7735.2,6454.17,-12832.32,-114288.03,423.72,16694.06,-113864.31,-97170.25
355,323.69,12323.59,16536.89,-13900.96,7582.12,6384.92,-12749.7,-114238.79,427.55,16500.55,-113811.25,-97310.7
356,334.15,12431.19,16535.4,-14046.89,8071.83,6474.98,-12788.21,-114485.49,424.39,17012.46,-114061.1,-97048.65
357,350.62,12319.64,16506.17,-14015.61,7945.4,6468.57,-12707.19,-114448.45,423.77,16867.6,-114024.67,-97157.07
358,364.17,12466.18,16456.89,-13916.34,8158.5,6434.68,-13026.72,-114564.31,424.1,16937.37,-114140.21,-97202.84
359,362.82,12331.87,16584.85,-14019.13,7061.22,6423.22,-12817.72,-113581.51,422.54,15927.12,-113158.97,-97231.85
360,331.69,12453.04,16456.78,-14042.55,6973.53,6372.93,-12892.39,-113354.19,423.63,15653.03,-112930.55,-97277.52
361,359.5,12315.19,16528.44,-13953.99,6847.11,6487.69,-12753.51,-113410.02,426.63,15830.44,-112983.39,-97152.95
362,350.18,12361.3,16500.77,-13969.23,7050.37,6409.01,-12870.02,-113502.58,423.78,15832.38,-113078.8,-97246.42
363,376.86,12240.89,16537.34,-14012.05,7101.8,6465.18,-12896.15,-113493.38,424.31,15813.86,-113069.06,-97255.2
364,334.22,12443.24,16539.99,-13961.65,7536.33,6424.48,-12846.62,-114077.65,428.33,16470.0,-113649.31,-97179.31
365,348.36,12284.16,16524.47,-13965.95,7554.11,6459.86,-12793.21,-114119.09,425.93,16411.79,-113693.16,-97281.37
366,358.67,12430.41,16515.82,-13927.73,7527.09,6463.4,-12866.01,-113967.35,426.96,16501.65,-113540.38,-97038.73
367,375.25,12152.22,16563.02,-13913.63,7284.5,6440.44,-12843.95,-113759.39,428.66,16057.84,-113330.73,-97272.89
368,329.82,12184.74,16481.8,-13934.22,8008.26,6512.27,-12733.9,-114552.08,427.24,16848.76,-114124.84,-97276.08
369,324.89,12414.15,16444.56,-13770.38,7433.35,6433.56,-12789.5,-113945.06,426.98,16490.63,-113518.08,-97027.45
370,365.79,12398.83,16534.4,-13891.67,7824.34,6427.72,-12976.41,-114177.04,429.1,16682.99,-113747.94,-97064.95
371,348.24,12202.04,16535.16,-13926.37,7298.48,6424.21,-12839.19,-113827.58,427.83,16042.58,-113399.75,-97357.17
372,314.13,12327.99,16461.02,-13915.34,7287.37,6442.15,-12841.55,-113846.72,426.9,16075.77,-113419.81,-97344.04
373,341.09,12127.87,16534.1,-13905.37,7623.65,6457.88,-12809.29,-114134.27,427.44,16369.93,-113706.83,-97336.9
374,340.21,12258.25,16501.27,-14019.77,6938.55,6477.75,-12704.14,-113530.72,426.73,15792.11,-113103.99,-97311.88
375,318.67,12421.13,16547.39,-13948.68,7359.17,6419.08,-12805.71,-113898.53,426.18,16311.05,-113472.35,-97161.3
376,399.99,12297.43,16514.74,-13951.07,7201.62,6402.69,-12897.41,-113669.44,425.5,15967.99,-113243.95,-97275.96
377,360.26,12363.95,16471.53,-13984.72,6893.38,6405.12,-12804.19,-113433.84,428.19,15705.32,-113005.65,-97300.33
378,332.36,12340.2,16563.03,-13980.9,7052.29,6403.37,-12859.77,-113607.21,425.45,15850.58,-113181.76,-97331.18
379,373.08,12415.24,16578.07,-13897.27,6673.87,6377.36,-12824.53,-113438.68,426.09,15695.82,-113012.59,-97316.77
380,387.08,12346.74,16591.48,-13930.35,6380.17,6444.89,-12720.65,-113099.23,426.17,15499.35,-112673.05,-97173.7
381,299.8,12240.65,16498.54,-13922.54,6649.52,6451.32,-12630.88,-113360.42,426.04,15586.42,-112934.37,-97347.95
382,323.27,12273.69,16475.0,-13937.52,6608.69,6408.25,-12763.48,-113204.68,428.25,15387.9,-112776.43,-97388.53
383,347.28,12369.44,16520.43,-13923.81,6940.49,6401.5,-12771.25,-113557.42,432.35,15884.08,-113125.07,-97240.99
384,344.59,12226.67,16518.27,-13918.38,7096.55,6447.56,-12787.96,-113746.37,431.75,15927.3,-113314.62,-97387.32
385,337.29,12338.8,16611.43,-13870.72,7039.63,6436.54,-12908.16,-113575.95,428.09,15984.81,-113147.86,-97163.05
386,339.86,12331.59,16535.9,-13932.58,7065.36,6485.81,-12766.8,-113762.94,432.69,16059.15,-113330.25,-97271.1
387,366.98,12339.16,16530.12,-13958.73,7090.08,6384.4,-12856.41,-113607.23,430.04,15895.59,-113177.19,-97281.59
388,341.79,12296.89,16483.08,-13901.54,7151.59,6470.64,-12778.96,-113793.61,429.34,16063.48,-113364.28,-97300.8
389,367.47,12411.98,16515.63,-13981.27,6973.71,6417.27,-12813.38,-113550.35,428.89,15891.41,-113121.47,-97230.06
390,342.89,12311.2,16601.58,-13948.38,6281.72,6444.36,-12704.34,-113021.48,429.99,15329.02,-112591.5,-97262.47
391,357.06,12396.35,16560.13,-13925.15,6733.36,6439.41,-12868.11,-113306.1,428.95,15693.05,-112877.15,-97184.1
392,351.63,12434.3,16560.26,-13964.16,6874.59,6467.21,-12741.55,-113538.26,426.58,15982.29,-113111.68,-97129.39
393,336.94,12283.73,16541.4,-13924.36,6620.29,6476.64,-12607.99,-113369.1,429.44,15726.64,-112939.66,-97213.03
394,294.45,12337.57,16500.3,-13973.03,6831.01,6460.72,-12703.31,-113434.42,428.49,15747.7,-113005.93,-97258.23
395,348.11,12349.59,16537.83,-13956.42,7116.69,6463.7,-12862.1,-113555.92,425.21,15997.39,-113130.71,-97133.31
396,376.97,12324.93,16555.88,-13964.07,7396.23,6448.57,-12853.38,-113821.9,429.54,16285.12,-113392.37,-97107.25
397,334.5,12268.49,16583.25,-13954.61,6777.21,6443.15,-12794.13,-113258.95,427.96,15657.86,-112830.99,-97173.13
398,366.87,12485.88,16562.22,-14057.03,6497.02,6424.82,-12825.78,-112985.91,425.83,15454.01,-112560.08,-97106.07
399,347.91,12339.83,16492.55,-14046.35,7106.72,6451.87,-12913.94,-113499.5,428.0,15778.59,-113071.5,-97292.91
400,336.99,12392.86,16487.26,-13897.2,7105.34,6485.1,-12902.48,-113605.73,427.91,16007.87,-113177.82,-97169.95
401,324.64,12351.35,16561.27,-13924.91,7242.79,6451.25,-12782.64,-113780.68,427.67,16223.77,-113353.02,-97129.25
402,355.59,12412.01,16538.86,-13972.15,6434.52,6452.15,-12779.4,-113009.41,426.66,15441.58,-112582.74,-97141.16
403,345.55,12226.5,16548.32,-14003.29,7428.01,6463.97,-12742.46,-113919.68,428.84,16266.6,-113490.85,-97224.24
404,349.33,12325.36,16568.19,-13982.5,7056.65,6468.14,-12796.36,-113559.01,426.76,15988.81,-113132.25,-97143.44
405,357.28,12228.16,16538.93,-13989.01,6726.04,6431.6,-12787.7,-113213.09,422.91,15505.29,-112790.18,-97284.89
406,352.22,12454.88,16533.58,-13971.72,6946.28,6443.5,-12941.72,-113414.86,426.7,15817.02,-112988.16,-97171.14
407,370.26,12212.72,16488.05,-14009.64,6830.95,6467.78,-12874.65,-113204.32,421.55,15485.47,-112782.78,-97297.31
408,352.86,12308.98,16540.65,-13919.74,6830.89,6435.4,-12782.72,-113405.7,423.87,15766.32,-112981.83,-97215.51
409,350.66,12327.19,16566.97,-13992.67,6788.98,6468.86,-12660.35,-113486.53,423.7,15849.64,-113062.83,-97213.18
410,360.98,12396.64,16468.4,-13886.73,6889.67,6413.15,-12895.69,-113395.15,426.69,15746.4,-112968.46,-97222.06
411,297.25,12289.03,16492.75,-13925.13,6488.82,6423.4,-12776.51,-113006.23,426.42,15289.61,-112579.81,-97290.2
